sent1,sent2,logits0,logits1,label
什么是人民军队,闵浦镇的标准化建设投入了多少资金,3.6238229274749756,-3.640733480453491,0
什么是人民军队,2017年，亿利集团又全面实施什么工程,3.0280935764312744,-2.9612057209014893,0
什么是人民军队,珍珠小区人居环境建设的成功，使得社区党支部以什么为核心的社区生活共同体雏形初现,3.648472547531128,-3.6281015872955322,0
什么是人民军队,党的工作机关的职责是什么,1.3671793937683105,-1.2939568758010864,0
什么是人民军队,系统进行用户注册、办理事项申请等操作，应该做好什么,3.0954110622406006,-2.896273136138916,0
什么是人民军队,密是什么,0.9205673933029175,-0.8059216141700745,0
什么是人民军队,孙志刚怎样石化盘算,3.255258798599243,-3.133871555328369,0
什么是人民军队,根据需要，可以安排有关人员列席会议的安排是,1.653931736946106,-1.5138057470321655,0
什么是人民军队,为什么说蔓枯病会发生艾滋病,3.3328912258148193,-3.0293197631835938,0
什么是人民军队,党校（行政学院）各个班次应当建立学员临时党支部吗,2.653808832168579,-2.305946111679077,0
什么是人民军队,这个故事发生的主人翁有什么意思,2.1252529621124268,-2.060929775238037,0
什么是人民军队,习近平总书记系列重要讲话是什么,1.3478158712387085,-1.5495049953460693,0
什么是人民军队,什么是安全员,-2.0694048404693604,2.0629327297210693,1
什么是人民军队,习近平亲切会见的那些人,2.9833877086639404,-2.9190261363983154,0
什么是人民军队,严格党的组织生活制度，民主生活会有什么规定,2.613101005554199,-2.5432162284851074,0
什么是人民军队,这个现象每每每次发生会什么,1.3429828882217407,-1.040891408920288,0
什么是人民军队,大田县在以多少个村官建制村为试点的基础上，建立农村工作住村特派员制度,3.719085454940796,-3.1473236083984375,0
什么是人民军队,在茶叶的种植大户蔡方儒信心满满的时候，哪个人信得到了真实的原因,3.2352888584136963,-3.1154160499572754,0
什么是人民军队,2012年，全省89％的社区场所面积面积不足200平方米，绝大多数社区没有固定工作经费，社区工作者报酬平均仅有多少,3.656142234802246,-3.4533655643463135,0
什么是人民军队,中央政治局常务委员会会议的召开时间和地点是什么,1.239656686782837,-1.2796299457550049,0
什么是人民军队,王怀斌如何评价村组织的,3.1261677742004395,-3.0179803371429443,0
什么是人民军队,一核心三优势和红豆党建工作法有什么联系和区别,3.7662293910980225,-3.248721122741699,0
什么是人民军队,刘洪的工作方法唯一4个字是什么,2.9198763370513916,-2.718579053878784,0
什么是人民军队,马永贞(1972年4月逝世的时间是,2.029899835586548,-1.8302440643310547,0
什么是人民军队,韩有翼选举之后，要经谁批准,2.4698476791381836,-2.2016172409057617,0
什么是人民军队,金融监管会有什么作用,2.995835542678833,-2.808120012283325,0
什么是人民军队,有条件的地方可依法探索什么样的体制,3.564667224884033,-3.424635171890259,0
什么是人民军队,芝博物馆是怎样的一项机制,2.9342572689056396,-2.8186886310577393,0
什么是人民军队,加强对党的创新理论、党的方针政策的研究解读，组织力量撰写理论文章在哪些媒体发表,3.696282386779785,-3.634323835372925,0
什么是人民军队,要把党员日常教育管理的基础性工作抓紧抓好,3.5992228984832764,-3.0811195373535156,0
什么是人民军队,360网站安全团队有多少骨干党员参与进来,3.4595487117767334,-3.288360834121704,0
什么是人民军队,这次著名的五老吃火锅故事，体现在什么地方,3.190124273300171,-2.992295742034912,0
什么是人民军队,这一做法脱胎于什么时候,2.87431001663208,-2.5722906589508057,0
什么是人民军队,信用卡作为基层党组织有什么作用,3.353037118911743,-3.2602250576019287,0
