sent1,sent2,logits0,logits1,label
草根春晚引来了多少人的网络围观,闵浦镇的标准化建设投入了多少资金,2.6117331981658936,-2.54632306098938,0
草根春晚引来了多少人的网络围观,2017年，亿利集团又全面实施什么工程,3.9317550659179688,-3.6833810806274414,0
草根春晚引来了多少人的网络围观,珍珠小区人居环境建设的成功，使得社区党支部以什么为核心的社区生活共同体雏形初现,3.762983560562134,-3.852905035018921,0
草根春晚引来了多少人的网络围观,党的工作机关的职责是什么,4.036483287811279,-3.7452991008758545,0
草根春晚引来了多少人的网络围观,系统进行用户注册、办理事项申请等操作，应该做好什么,3.6422364711761475,-3.4751758575439453,0
草根春晚引来了多少人的网络围观,密是什么,2.9237966537475586,-2.542353868484497,0
草根春晚引来了多少人的网络围观,孙志刚怎样石化盘算,3.6454670429229736,-3.6171176433563232,0
草根春晚引来了多少人的网络围观,根据需要，可以安排有关人员列席会议的安排是,3.1259052753448486,-3.039337635040283,0
草根春晚引来了多少人的网络围观,为什么说蔓枯病会发生艾滋病,3.6861319541931152,-3.433321237564087,0
草根春晚引来了多少人的网络围观,党校（行政学院）各个班次应当建立学员临时党支部吗,3.435478925704956,-3.1564602851867676,0
草根春晚引来了多少人的网络围观,这个故事发生的主人翁有什么意思,2.813764810562134,-2.600261688232422,0
草根春晚引来了多少人的网络围观,习近平总书记系列重要讲话是什么,3.641206741333008,-3.47556471824646,0
草根春晚引来了多少人的网络围观,什么是安全员,3.120622396469116,-2.9085440635681152,0
草根春晚引来了多少人的网络围观,习近平亲切会见的那些人,3.029982805252075,-2.9222543239593506,0
草根春晚引来了多少人的网络围观,严格党的组织生活制度，民主生活会有什么规定,4.1324286460876465,-4.033627510070801,0
草根春晚引来了多少人的网络围观,这个现象每每每次发生会什么,2.0757150650024414,-1.672078013420105,0
草根春晚引来了多少人的网络围观,大田县在以多少个村官建制村为试点的基础上，建立农村工作住村特派员制度,3.5779573917388916,-3.309577226638794,0
草根春晚引来了多少人的网络围观,在茶叶的种植大户蔡方儒信心满满的时候，哪个人信得到了真实的原因,2.674307346343994,-2.6076090335845947,0
草根春晚引来了多少人的网络围观,2012年，全省89％的社区场所面积面积不足200平方米，绝大多数社区没有固定工作经费，社区工作者报酬平均仅有多少,3.061251401901245,-3.1086373329162598,0
草根春晚引来了多少人的网络围观,中央政治局常务委员会会议的召开时间和地点是什么,3.6768901348114014,-3.647207736968994,0
草根春晚引来了多少人的网络围观,王怀斌如何评价村组织的,3.664679765701294,-3.6095895767211914,0
草根春晚引来了多少人的网络围观,一核心三优势和红豆党建工作法有什么联系和区别,3.9389331340789795,-3.5155203342437744,0
草根春晚引来了多少人的网络围观,刘洪的工作方法唯一4个字是什么,3.587653875350952,-3.460280656814575,0
草根春晚引来了多少人的网络围观,马永贞(1972年4月逝世的时间是,3.3667783737182617,-3.137850046157837,0
草根春晚引来了多少人的网络围观,韩有翼选举之后，要经谁批准,3.626262664794922,-3.2650253772735596,0
草根春晚引来了多少人的网络围观,金融监管会有什么作用,3.708881139755249,-3.4732906818389893,0
草根春晚引来了多少人的网络围观,有条件的地方可依法探索什么样的体制,4.084689617156982,-4.068041801452637,0
草根春晚引来了多少人的网络围观,芝博物馆是怎样的一项机制,3.544469118118286,-3.493683099746704,0
草根春晚引来了多少人的网络围观,加强对党的创新理论、党的方针政策的研究解读，组织力量撰写理论文章在哪些媒体发表,3.958965539932251,-4.037251949310303,0
草根春晚引来了多少人的网络围观,要把党员日常教育管理的基础性工作抓紧抓好,3.880340099334717,-3.408846616744995,0
草根春晚引来了多少人的网络围观,360网站安全团队有多少骨干党员参与进来,0.5415365695953369,-0.5824218392372131,0
草根春晚引来了多少人的网络围观,这次著名的五老吃火锅故事，体现在什么地方,2.40311598777771,-2.4094650745391846,0
草根春晚引来了多少人的网络围观,这一做法脱胎于什么时候,3.3929684162139893,-2.9334280490875244,0
草根春晚引来了多少人的网络围观,信用卡作为基层党组织有什么作用,4.080902576446533,-3.9525389671325684,0
草根春晚引来了多少人的网络围观,权力和监督存在什么关系,4.19254207611084,-4.082016944885254,0
草根春晚引来了多少人的网络围观,挪用救灾款款购买房屋的类型有哪些,3.820143461227417,-3.9832241535186768,0
草根春晚引来了多少人的网络围观,社区党委是以哪些地方为代表,4.030240535736084,-3.948028326034546,0
草根春晚引来了多少人的网络围观,一根红线相连，什么关系,2.129997730255127,-1.6151551008224487,0
草根春晚引来了多少人的网络围观,我们学习的目的是什么,3.7200353145599365,-3.419156789779663,0
草根春晚引来了多少人的网络围观,坡子街的红色地图用什么标注了坡子街街道近百个基层党组织和党群服务中心,3.7496790885925293,-3.7198610305786133,0
草根春晚引来了多少人的网络围观,中华民族千百年来存在的绝对贫困问题何时得到解决,4.035185813903809,-3.9964966773986816,0
草根春晚引来了多少人的网络围观,联合党支部规范了什么劲头更足了,3.598203420639038,-3.508223295211792,0
草根春晚引来了多少人的网络围观,村民主要经济来源于哪些地区,4.018136024475098,-4.1319966316223145,0
草根春晚引来了多少人的网络围观,书记讲坛的讲难题有什么讲究,2.8237221240997314,-2.6418871879577637,0
草根春晚引来了多少人的网络围观,赵春容是怎么评价赵山的,1.6585054397583008,-1.5428558588027954,0
草根春晚引来了多少人的网络围观,新体系的建立要点是什么,3.9120376110076904,-3.8574185371398926,0
草根春晚引来了多少人的网络围观,强化队伍管理有什么作用,3.9712250232696533,-3.9320385456085205,0
草根春晚引来了多少人的网络围观,四个加强为什么为新时代军民融合深度发展提供了基本遵循,4.2662835121154785,-4.152401924133301,0
草根春晚引来了多少人的网络围观,资格复审需要什么资格复审,3.581988573074341,-3.2607266902923584,0
草根春晚引来了多少人的网络围观,请简述一下县委的怎样的一个事迹,3.629162073135376,-3.515902280807495,0
草根春晚引来了多少人的网络围观,把农村建设成为广大农民的美好家园有什么意义,4.254511833190918,-3.7977030277252197,0
草根春晚引来了多少人的网络围观,联合国际党支部目前已成立了多少个网格党支部,1.6276499032974243,-1.3429135084152222,0
草根春晚引来了多少人的网络围观,实践反复证明了什么,3.4851720333099365,-3.339643716812134,0
草根春晚引来了多少人的网络围观,重孝尚贤等中华传统美德有什么作用,3.8950774669647217,-3.736074924468994,0
草根春晚引来了多少人的网络围观,中铝大厦四层多功能厅内，发生了什么事情,2.627563238143921,-2.4065606594085693,0
草根春晚引来了多少人的网络围观,东北方元打造了怎样的一个社会基础,2.8082950115203857,-2.7531931400299072,0
草根春晚引来了多少人的网络围观,村里还在大榕树下建起什么,3.5419318675994873,-3.341923952102661,0
草根春晚引来了多少人的网络围观,党委等院级党组织发挥了怎样的作用,4.212042808532715,-3.9977011680603027,0
草根春晚引来了多少人的网络围观,丁一宇拟提名为什么,2.887666940689087,-2.6158430576324463,0
草根春晚引来了多少人的网络围观,导航会的主题活动是什么,2.911400556564331,-2.587209463119507,0
草根春晚引来了多少人的网络围观,习近平同志强调的是什么观点,3.68731427192688,-3.79198956489563,0
草根春晚引来了多少人的网络围观,这个书籍包括哪些内容,3.2993171215057373,-2.9451942443847656,0
草根春晚引来了多少人的网络围观,深化办学体制改革试点的范围是什么,4.337895393371582,-3.950382947921753,0
草根春晚引来了多少人的网络围观,泗阳县为什么准确把脉社区党建在城市发展中的结合点,4.392151355743408,-4.1729583740234375,0
草根春晚引来了多少人的网络围观,人事争议仲裁委员会具体指导什么,3.9823501110076904,-4.154351234436035,0
草根春晚引来了多少人的网络围观,优化主渠道功能是什么,3.806490659713745,-3.3380327224731445,0
草根春晚引来了多少人的网络围观,引导职业人才进行村里服务带来什么样的社会服务,4.2863874435424805,-4.1481146812438965,0
草根春晚引来了多少人的网络围观,《习近平总书记系列重要讲话读本（2016年版））是哪一年出版的,3.07395339012146,-2.9628875255584717,0
草根春晚引来了多少人的网络围观,争当出彩先锋》中的教学活动是怎样的,2.8312575817108154,-2.458421230316162,0
草根春晚引来了多少人的网络围观,区域为什么要开展志愿服务,4.217761039733887,-3.793107032775879,0
