sent1,sent2,logits0,logits1,label
青年工业师从事岗位设置的特殊贡献是什么,闵浦镇的标准化建设投入了多少资金,4.546812534332275,-4.041435241699219,0
青年工业师从事岗位设置的特殊贡献是什么,2017年，亿利集团又全面实施什么工程,3.8728480339050293,-3.4324491024017334,0
青年工业师从事岗位设置的特殊贡献是什么,珍珠小区人居环境建设的成功，使得社区党支部以什么为核心的社区生活共同体雏形初现,4.231078624725342,-3.903761148452759,0
青年工业师从事岗位设置的特殊贡献是什么,党的工作机关的职责是什么,2.9746034145355225,-2.702043294906616,0
青年工业师从事岗位设置的特殊贡献是什么,系统进行用户注册、办理事项申请等操作，应该做好什么,3.325916290283203,-3.094115972518921,0
青年工业师从事岗位设置的特殊贡献是什么,密是什么,2.5206825733184814,-2.268078565597534,0
青年工业师从事岗位设置的特殊贡献是什么,孙志刚怎样石化盘算,4.005038738250732,-3.597750425338745,0
青年工业师从事岗位设置的特殊贡献是什么,根据需要，可以安排有关人员列席会议的安排是,3.1788241863250732,-2.7121946811676025,0
青年工业师从事岗位设置的特殊贡献是什么,为什么说蔓枯病会发生艾滋病,4.200693130493164,-3.6654155254364014,0
青年工业师从事岗位设置的特殊贡献是什么,党校（行政学院）各个班次应当建立学员临时党支部吗,2.5704946517944336,-2.2715413570404053,0
青年工业师从事岗位设置的特殊贡献是什么,这个故事发生的主人翁有什么意思,3.875272750854492,-3.4228007793426514,0
青年工业师从事岗位设置的特殊贡献是什么,习近平总书记系列重要讲话是什么,1.5782233476638794,-1.8512715101242065,0
青年工业师从事岗位设置的特殊贡献是什么,什么是安全员,1.6649810075759888,-1.451129674911499,0
青年工业师从事岗位设置的特殊贡献是什么,习近平亲切会见的那些人,3.997004747390747,-3.557478189468384,0
青年工业师从事岗位设置的特殊贡献是什么,严格党的组织生活制度，民主生活会有什么规定,4.1128249168396,-3.6041791439056396,0
青年工业师从事岗位设置的特殊贡献是什么,这个现象每每每次发生会什么,2.9139280319213867,-2.3529908657073975,0
青年工业师从事岗位设置的特殊贡献是什么,大田县在以多少个村官建制村为试点的基础上，建立农村工作住村特派员制度,4.447512626647949,-3.9773013591766357,0
青年工业师从事岗位设置的特殊贡献是什么,在茶叶的种植大户蔡方儒信心满满的时候，哪个人信得到了真实的原因,3.8666365146636963,-3.716217279434204,0
青年工业师从事岗位设置的特殊贡献是什么,2012年，全省89％的社区场所面积面积不足200平方米，绝大多数社区没有固定工作经费，社区工作者报酬平均仅有多少,4.270941734313965,-3.9941599369049072,0
青年工业师从事岗位设置的特殊贡献是什么,中央政治局常务委员会会议的召开时间和地点是什么,2.6041605472564697,-2.3727006912231445,0
青年工业师从事岗位设置的特殊贡献是什么,王怀斌如何评价村组织的,3.7860543727874756,-3.4043426513671875,0
青年工业师从事岗位设置的特殊贡献是什么,一核心三优势和红豆党建工作法有什么联系和区别,4.059958457946777,-3.5815443992614746,0
青年工业师从事岗位设置的特殊贡献是什么,刘洪的工作方法唯一4个字是什么,2.9252679347991943,-2.548875570297241,0
青年工业师从事岗位设置的特殊贡献是什么,马永贞(1972年4月逝世的时间是,2.715909004211426,-2.298229455947876,0
青年工业师从事岗位设置的特殊贡献是什么,韩有翼选举之后，要经谁批准,4.227181911468506,-3.823486566543579,0
青年工业师从事岗位设置的特殊贡献是什么,金融监管会有什么作用,4.094294548034668,-3.7454264163970947,0
青年工业师从事岗位设置的特殊贡献是什么,有条件的地方可依法探索什么样的体制,4.244767189025879,-3.764244556427002,0
青年工业师从事岗位设置的特殊贡献是什么,芝博物馆是怎样的一项机制,3.9144837856292725,-3.477745294570923,0
青年工业师从事岗位设置的特殊贡献是什么,加强对党的创新理论、党的方针政策的研究解读，组织力量撰写理论文章在哪些媒体发表,4.165041923522949,-3.696596384048462,0
青年工业师从事岗位设置的特殊贡献是什么,要把党员日常教育管理的基础性工作抓紧抓好,3.2573602199554443,-2.9480879306793213,0
