sent1,sent2,logits0,logits1,label
江学庆和病人一聊的事情是什么,闵浦镇的标准化建设投入了多少资金,4.237900733947754,-4.101189613342285,0
江学庆和病人一聊的事情是什么,2017年，亿利集团又全面实施什么工程,3.6076643466949463,-3.3155009746551514,0
江学庆和病人一聊的事情是什么,珍珠小区人居环境建设的成功，使得社区党支部以什么为核心的社区生活共同体雏形初现,4.175859451293945,-4.303382873535156,0
江学庆和病人一聊的事情是什么,党的工作机关的职责是什么,3.5120179653167725,-2.9301867485046387,0
江学庆和病人一聊的事情是什么,系统进行用户注册、办理事项申请等操作，应该做好什么,3.453183650970459,-3.2077834606170654,0
江学庆和病人一聊的事情是什么,密是什么,1.291866660118103,-0.8095249533653259,0
江学庆和病人一聊的事情是什么,孙志刚怎样石化盘算,3.0098655223846436,-2.883162260055542,0
江学庆和病人一聊的事情是什么,根据需要，可以安排有关人员列席会议的安排是,3.215492010116577,-3.1591832637786865,0
江学庆和病人一聊的事情是什么,为什么说蔓枯病会发生艾滋病,2.9823291301727295,-2.617244005203247,0
江学庆和病人一聊的事情是什么,党校（行政学院）各个班次应当建立学员临时党支部吗,3.9431121349334717,-3.4427802562713623,0
江学庆和病人一聊的事情是什么,这个故事发生的主人翁有什么意思,1.1724375486373901,-0.6533225178718567,0
江学庆和病人一聊的事情是什么,习近平总书记系列重要讲话是什么,1.9246140718460083,-1.8311892747879028,0
江学庆和病人一聊的事情是什么,什么是安全员,2.621379852294922,-2.1425867080688477,0
江学庆和病人一聊的事情是什么,习近平亲切会见的那些人,3.0987548828125,-2.9470579624176025,0
江学庆和病人一聊的事情是什么,严格党的组织生活制度，民主生活会有什么规定,3.946798801422119,-3.6042706966400146,0
江学庆和病人一聊的事情是什么,这个现象每每每次发生会什么,1.8133097887039185,-1.144311547279358,0
江学庆和病人一聊的事情是什么,大田县在以多少个村官建制村为试点的基础上，建立农村工作住村特派员制度,4.032007694244385,-3.609130859375,0
江学庆和病人一聊的事情是什么,在茶叶的种植大户蔡方儒信心满满的时候，哪个人信得到了真实的原因,2.922074317932129,-2.7133946418762207,0
江学庆和病人一聊的事情是什么,2012年，全省89％的社区场所面积面积不足200平方米，绝大多数社区没有固定工作经费，社区工作者报酬平均仅有多少,4.3780412673950195,-4.048772811889648,0
江学庆和病人一聊的事情是什么,中央政治局常务委员会会议的召开时间和地点是什么,2.11885666847229,-1.482190489768982,0
江学庆和病人一聊的事情是什么,王怀斌如何评价村组织的,3.712695837020874,-3.5474274158477783,0
江学庆和病人一聊的事情是什么,一核心三优势和红豆党建工作法有什么联系和区别,4.260980606079102,-3.925793409347534,0
江学庆和病人一聊的事情是什么,刘洪的工作方法唯一4个字是什么,2.4200046062469482,-1.9828970432281494,0
江学庆和病人一聊的事情是什么,马永贞(1972年4月逝世的时间是,2.869825601577759,-2.4718432426452637,0
江学庆和病人一聊的事情是什么,韩有翼选举之后，要经谁批准,3.2297518253326416,-2.9558897018432617,0
江学庆和病人一聊的事情是什么,金融监管会有什么作用,3.8160903453826904,-3.656132936477661,0
江学庆和病人一聊的事情是什么,有条件的地方可依法探索什么样的体制,4.317174434661865,-4.222009658813477,0
江学庆和病人一聊的事情是什么,芝博物馆是怎样的一项机制,3.378417730331421,-3.2053349018096924,0
江学庆和病人一聊的事情是什么,加强对党的创新理论、党的方针政策的研究解读，组织力量撰写理论文章在哪些媒体发表,4.205019950866699,-4.06562614440918,0
江学庆和病人一聊的事情是什么,要把党员日常教育管理的基础性工作抓紧抓好,3.7927043437957764,-3.3301401138305664,0
江学庆和病人一聊的事情是什么,360网站安全团队有多少骨干党员参与进来,3.9810550212860107,-3.7666916847229004,0
江学庆和病人一聊的事情是什么,这次著名的五老吃火锅故事，体现在什么地方,2.8788034915924072,-2.5631625652313232,0
江学庆和病人一聊的事情是什么,这一做法脱胎于什么时候,3.1775622367858887,-2.9036154747009277,0
江学庆和病人一聊的事情是什么,信用卡作为基层党组织有什么作用,4.347132682800293,-4.288644790649414,0
江学庆和病人一聊的事情是什么,权力和监督存在什么关系,4.032398700714111,-3.6231272220611572,0
江学庆和病人一聊的事情是什么,挪用救灾款款购买房屋的类型有哪些,4.000818729400635,-3.921779155731201,0
江学庆和病人一聊的事情是什么,社区党委是以哪些地方为代表,4.408513069152832,-4.310118675231934,0
江学庆和病人一聊的事情是什么,一根红线相连，什么关系,2.452418088912964,-2.0521366596221924,0
江学庆和病人一聊的事情是什么,我们学习的目的是什么,2.693694829940796,-2.129289388656616,0
江学庆和病人一聊的事情是什么,坡子街的红色地图用什么标注了坡子街街道近百个基层党组织和党群服务中心,3.9692437648773193,-3.858280897140503,0
江学庆和病人一聊的事情是什么,中华民族千百年来存在的绝对贫困问题何时得到解决,4.340892314910889,-4.150124549865723,0
江学庆和病人一聊的事情是什么,联合党支部规范了什么劲头更足了,3.4719178676605225,-3.1600582599639893,0
江学庆和病人一聊的事情是什么,村民主要经济来源于哪些地区,4.383025169372559,-4.17948579788208,0
江学庆和病人一聊的事情是什么,书记讲坛的讲难题有什么讲究,2.557408332824707,-2.0270190238952637,0
江学庆和病人一聊的事情是什么,赵春容是怎么评价赵山的,2.749143362045288,-2.4680545330047607,0
江学庆和病人一聊的事情是什么,新体系的建立要点是什么,3.321317672729492,-2.9253427982330322,0
江学庆和病人一聊的事情是什么,强化队伍管理有什么作用,3.7263400554656982,-3.4707558155059814,0
江学庆和病人一聊的事情是什么,四个加强为什么为新时代军民融合深度发展提供了基本遵循,4.358205318450928,-4.143583297729492,0
江学庆和病人一聊的事情是什么,资格复审需要什么资格复审,3.8427140712738037,-3.5817363262176514,0
江学庆和病人一聊的事情是什么,请简述一下县委的怎样的一个事迹,3.1119916439056396,-2.69132924079895,0
江学庆和病人一聊的事情是什么,把农村建设成为广大农民的美好家园有什么意义,4.383840084075928,-3.7507565021514893,0
江学庆和病人一聊的事情是什么,联合国际党支部目前已成立了多少个网格党支部,3.8761961460113525,-3.7699248790740967,0
江学庆和病人一聊的事情是什么,实践反复证明了什么,2.1826770305633545,-1.7200261354446411,0
江学庆和病人一聊的事情是什么,重孝尚贤等中华传统美德有什么作用,3.727548599243164,-3.2511374950408936,0
江学庆和病人一聊的事情是什么,中铝大厦四层多功能厅内，发生了什么事情,1.5615323781967163,-1.052209496498108,0
江学庆和病人一聊的事情是什么,东北方元打造了怎样的一个社会基础,3.746513843536377,-3.614710569381714,0
江学庆和病人一聊的事情是什么,村里还在大榕树下建起什么,3.0622732639312744,-2.8118174076080322,0
江学庆和病人一聊的事情是什么,党委等院级党组织发挥了怎样的作用,4.314970016479492,-4.097643852233887,0
江学庆和病人一聊的事情是什么,丁一宇拟提名为什么,3.1498825550079346,-2.8822875022888184,0
江学庆和病人一聊的事情是什么,导航会的主题活动是什么,2.707764148712158,-2.0642004013061523,0
江学庆和病人一聊的事情是什么,习近平同志强调的是什么观点,3.264718770980835,-3.073992967605591,0
江学庆和病人一聊的事情是什么,这个书籍包括哪些内容,3.125901937484741,-2.6852376461029053,0
江学庆和病人一聊的事情是什么,深化办学体制改革试点的范围是什么,3.7779018878936768,-3.2653920650482178,0
江学庆和病人一聊的事情是什么,泗阳县为什么准确把脉社区党建在城市发展中的结合点,4.553384304046631,-4.22204065322876,0
江学庆和病人一聊的事情是什么,人事争议仲裁委员会具体指导什么,3.585786819458008,-3.2591121196746826,0
江学庆和病人一聊的事情是什么,优化主渠道功能是什么,3.2760305404663086,-3.0114524364471436,0
江学庆和病人一聊的事情是什么,引导职业人才进行村里服务带来什么样的社会服务,4.389359951019287,-4.169022560119629,0
江学庆和病人一聊的事情是什么,《习近平总书记系列重要讲话读本（2016年版））是哪一年出版的,3.715359687805176,-3.714203119277954,0
江学庆和病人一聊的事情是什么,争当出彩先锋》中的教学活动是怎样的,3.0480215549468994,-2.2036807537078857,0
江学庆和病人一聊的事情是什么,区域为什么要开展志愿服务,4.196775436401367,-3.588646173477173,0
江学庆和病人一聊的事情是什么,无论任何时候，要牢牢坚持党的领导,3.670135021209717,-3.400789976119995,0
江学庆和病人一聊的事情是什么,纪检监察机关对如实检举、控告的，应给予什么奖励,4.413259029388428,-4.202832221984863,0
江学庆和病人一聊的事情是什么,「建设绿色小镇」有什么意义,4.168214321136475,-3.8629887104034424,0
江学庆和病人一聊的事情是什么,军区选拔基督徒支部是怎样带来的新气象的,4.063599586486816,-3.9125137329101562,0
江学庆和病人一聊的事情是什么,社工离职后有什么好处,3.523402452468872,-2.991849422454834,0
江学庆和病人一聊的事情是什么,两个一百年奋斗目标，由谁共同托起,3.770458698272705,-3.5490119457244873,0
江学庆和病人一聊的事情是什么,在干什么用钱,2.2032415866851807,-1.7578340768814087,0
江学庆和病人一聊的事情是什么,深入中央纪委的监督指导是什么,2.843367099761963,-2.5630438327789307,0
